TRP,year,month,day,hour,TRP_day
35581.6495,1,1,31,19,37772.5
34234.2333,1,1,31,20,36958.2
33340.5251,1,1,31,21,36191.1
33274.7106,1,1,31,22,35522.8
31050.2736,1,1,31,23,34540.5
31306.789,2,2,1,0,33621.8
31035.0916,2,2,1,1,32831.9
31045.2513,2,2,1,2,32183.8
31199.9922,2,2,1,3,31750.4
31928.3796,2,2,1,4,31548.6
33781.696,2,2,1,5,31621.1
36594.6114,2,2,1,6,32413.1
40284.9744,2,2,1,7,33695.7
40777.8437,2,2,1,8,35087.5
41320.2744,2,2,1,9,36555.4
41467.1785,2,2,1,10,38022.1
40343.9595,2,2,1,11,39224.4
39956.0326,2,2,1,12,40106.4
39769.3876,2,2,1,13,40560.0
39503.7486,2,2,1,14,40448.3
38073.646,2,2,1,15,40062.0
38040.9722,2,2,1,16,39593.6
37023.2333,2,2,1,17,38958.7
36763.5206,2,2,1,18,38447.2
34958.8289,2,2,1,19,37733.3
33516.3787,2,2,1,20,36840.0
33400.2242,2,2,1,21,35968.1
32837.1255,2,2,1,22,35220.0
31186.8169,2,2,1,23,34240.9
30904.6556,2,2,2,0,33366.8
30847.9178,2,2,2,1,32521.7
31181.3744,2,2,2,2,31982.1
31422.4265,2,2,2,3,31682.9
32063.3107,2,2,2,4,31491.9
33788.4322,2,2,2,5,31627.8
36634.7593,2,2,2,6,32406.1
40145.3761,2,2,2,7,33726.2
41021.9596,2,2,2,8,35179.7
41086.1027,2,2,2,9,36594.6
41206.6675,2,2,2,10,37992.4
40280.4216,2,2,2,11,39166.2
40736.3501,2,2,2,12,40158.8
39661.7529,2,2,2,13,40591.2
39741.1078,2,2,2,14,40533.5
39017.4235,2,2,2,15,40247.1
38044.1313,2,2,2,16,39812.6
37476.6586,2,2,2,17,39279.7
36320.3166,2,2,2,18,38714.0
34551.3991,2,2,2,19,37830.4
33461.9116,2,2,2,20,36944.7
33141.5288,2,2,2,21,36001.9
33011.6879,2,2,2,22,35143.9
31634.3725,2,2,2,23,34228.3
31553.6329,2,2,3,0,33382.1
31638.162,2,2,3,1,32713.2
31629.3399,2,2,3,2,32295.8
32047.796,2,2,3,3,32093.8
32426.197,2,2,3,4,31991.6
34374.9645,2,2,3,5,32186.4
36693.5808,2,2,3,6,32909.1
40596.2493,2,2,3,7,34200.9
41101.7142,2,2,3,8,35552.8
40724.0735,2,2,3,9,36852.1
39874.4101,2,2,3,10,37970.2
39370.8888,2,2,3,11,38962.3
40259.2547,2,2,3,12,39802.9
40149.8651,2,2,3,13,40296.6
40046.4705,2,2,3,14,40218.1
40033.3261,2,2,3,15,40065.5
39533.5406,2,2,3,16,39895.4
38244.406,2,2,3,17,39662.5
37041.1707,2,2,3,18,39329.7
35238.6988,2,2,3,19,38612.5
34170.8037,2,2,3,20,37758.3
33334.3788,2,2,3,21,36799.5
33514.8311,2,2,3,22,35868.3
31260.5627,2,2,3,23,34686.4
30945.7814,2,2,4,0,33643.7
30920.3724,2,2,4,1,32769.3
31093.4961,2,2,4,2,32177.2
31231.0049,2,2,4,3,31757.2
31870.6505,2,2,4,4,31548.1
33594.6669,2,2,4,5,31559.5
35913.0384,2,2,4,6,32224.1
36579.6401,2,2,4,7,33029.0
36702.0357,2,2,4,8,33854.9
37561.0818,2,2,4,9,34778.9
37420.2217,2,2,4,10,35663.0
36498.6439,2,2,4,11,36324.2
36221.2751,2,2,4,12,36699.4
36213.946,2,2,4,13,36742.4
35576.5461,2,2,4,14,36599.1
35155.8816,2,2,4,15,36378.2
33593.3961,2,2,4,16,35811.4
32813.539,2,2,4,17,35153.3
34308.2886,2,2,4,18,34840.4
32999.7717,2,2,4,19,34380.2
31345.0616,2,2,4,20,33684.6
31195.9121,2,2,4,21,33058.8
31210.7395,2,2,4,22,32495.2
30957.8299,2,2,4,23,32118.7
30294.9249,2,2,5,0,31758.9
30713.5249,2,2,5,1,31245.4
30702.1609,2,2,5,2,30917.2
30973.2236,2,2,5,3,30864.0
31566.4925,2,2,5,4,30917.0
32712.9417,2,2,5,5,31131.6
34409.2692,2,2,5,6,31624.6
34860.4277,2,2,5,7,32276.9
35250.7797,2,2,5,8,32925.0
35971.0775,2,2,5,9,33677.7
36599.5593,2,2,5,10,34481.5
36699.8452,2,2,5,11,35214.8
37003.3387,2,2,5,12,35827.8
36940.5702,2,2,5,13,36189.4
35842.3793,2,2,5,14,36329.6
36112.8382,2,2,5,15,36452.8
35943.1567,2,2,5,16,36448.8
35710.6925,2,2,5,17,36321.8
35988.7761,2,2,5,18,36220.3
35402.346,2,2,5,19,35991.5
33956.2509,2,2,5,20,35565.2
33625.415,2,2,5,21,35248.5
33816.1691,2,2,5,22,34920.4
31526.6562,2,2,5,23,34289.5
31514.1728,2,2,6,0,33690.0
31634.5204,2,2,6,1,33067.9
31779.5539,2,2,6,2,32550.4
31946.673,2,2,6,3,32263.3
32643.4671,2,2,6,4,32123.0
35019.8341,2,2,6,5,32295.0
38326.6022,2,2,6,6,33266.4
42124.2564,2,2,6,7,34782.1
42127.6009,2,2,6,8,36281.1
42115.4128,2,2,6,9,37757.7
42009.5983,2,2,6,10,39195.3
41789.5273,2,2,6,11,40501.8
41992.9761,2,2,6,12,41498.0
41881.6271,2,2,6,13,42005.9
40876.5296,2,2,6,14,41827.6
39874.171,2,2,6,15,41505.7
39452.2816,2,2,6,16,41125.2
38195.8767,2,2,6,17,40580.4
37802.4525,2,2,6,18,40010.8
35541.6218,2,2,6,19,39089.2
33616.3527,2,2,6,20,37908.5
33154.5097,2,2,6,21,36805.3
33362.8516,2,2,6,22,35875.1
31188.4828,2,2,6,23,34694.6
31297.2566,2,2,7,0,33709.1
31400.2942,2,2,7,1,32794.5
31745.5642,2,2,7,2,32252.2
31794.7231,2,2,7,3,31992.0
32168.5608,2,2,7,4,31851.1
34214.2149,2,2,7,5,31972.7
37436.2302,2,2,7,6,32865.3
41212.9406,2,2,7,7,34281.8
40935.1964,2,2,7,8,35643.9
40872.452,2,2,7,9,36947.8
41223.2472,2,2,7,10,38294.7
40200.8534,2,2,7,11,39442.2
40017.4876,2,2,7,12,40271.2
40493.8912,2,2,7,13,40708.0
40259.4552,2,2,7,14,40571.8
39109.7478,2,2,7,15,40311.0
38265.9194,2,2,7,16,39938.7
38013.4693,2,2,7,17,39480.1
36995.853,2,2,7,18,39022.3
35324.686,2,2,7,19,38351.9
33647.8719,2,2,7,20,37373.9
33477.1711,2,2,7,21,36405.0
33153.2334,2,2,7,22,35554.0
31412.6657,2,2,7,23,34575.0
31619.5098,2,2,8,0,33661.6
31483.134,2,2,8,1,32874.0
31606.7707,2,2,8,2,32342.9
31947.3723,2,2,8,3,32100.0
32542.8162,2,2,8,4,31966.5
34261.4365,2,2,8,5,32124.8
36996.8156,2,2,8,6,32922.6
41067.327,2,2,8,7,34272.2
41597.9829,2,2,8,8,35717.2
41713.4398,2,2,8,9,37161.0
41735.0944,2,2,8,10,38559.3
40899.7827,2,2,8,11,39753.1
40040.7525,2,2,8,12,40578.7
40545.4576,2,2,8,13,41085.7
40137.8269,2,2,8,14,40952.9
39773.4555,2,2,8,15,40692.3
38670.8036,2,2,8,16,40257.6
39030.5563,2,2,8,17,39871.2
37167.8431,2,2,8,18,39338.1
35907.7256,2,2,8,19,38747.7
34150.001,2,2,8,20,37834.0
33726.127,2,2,8,21,36918.1
33682.77,2,2,8,22,36048.0
31044.6128,2,2,8,23,34958.5
31083.502,2,2,9,0,33823.2
31205.5893,2,2,9,1,32971.5
31547.4113,2,2,9,2,32348.6
31553.2718,2,2,9,3,31977.6
32309.4856,2,2,9,4,31775.2
34639.3793,2,2,9,5,31911.9
37919.0267,2,2,9,6,32894.0
41821.6518,2,2,9,7,34428.0
41468.0071,2,2,9,8,35894.0
41707.4046,2,2,9,9,37345.5
42187.4033,2,2,9,10,38864.6
40605.806,2,2,9,11,40049.8
40601.617,2,2,9,12,40901.6
41093.0827,2,2,9,13,41355.0
41205.375,2,2,9,14,41267.0
40568.1874,2,2,9,15,41138.4
39429.5472,2,2,9,16,40813.0
39785.9277,2,2,9,17,40469.9
38650.0232,2,2,9,18,40190.5
37030.1941,2,2,9,19,39680.3
35068.712,2,2,9,20,38819.7
34842.2573,2,2,9,21,37910.7
33775.6677,2,2,9,22,36940.3
31306.418,2,2,9,23,35779.9
31349.6398,2,2,10,0,34574.7
31007.7159,2,2,10,1,33482.9
31447.1975,2,2,10,2,32685.4
31607.5266,2,2,10,3,32190.9
32077.9265,2,2,10,4,31796.0
34227.86,2,2,10,5,31860.6
36927.2035,2,2,10,6,32663.6
40321.5388,2,2,10,7,33945.3
41556.8194,2,2,10,8,35452.3
41834.0618,2,2,10,9,36936.1
41300.1416,2,2,10,10,38320.8
41588.022,2,2,10,11,39679.4
41462.0815,2,2,10,12,40712.8
41826.7667,2,2,10,13,41412.8
41136.3977,2,2,10,14,41529.2
40866.9318,2,2,10,15,41430.6
40063.2416,2,2,10,16,41177.7
39809.4447,2,2,10,17,40964.7
39600.0126,2,2,10,18,40680.7
37219.1627,2,2,10,19,40074.6
35152.1238,2,2,10,20,39121.0
34419.4153,2,2,10,21,38161.5
34490.8406,2,2,10,22,37250.6
31461.4977,2,2,10,23,36021.8
31423.3315,2,2,11,0,34823.8
31523.1765,2,2,11,1,33669.9
31792.1736,2,2,11,2,32894.7
31854.1341,2,2,11,3,32423.5
32616.8452,2,2,11,4,32166.0
34847.4232,2,2,11,5,32216.9
37496.294,2,2,11,6,33079.1
38636.2358,2,2,11,7,34109.5
38570.6429,2,2,11,8,35116.2
38896.8271,2,2,11,9,36131.2
40326.4879,2,2,11,10,37341.5
39840.2052,2,2,11,11,38373.4
39206.726,2,2,11,12,38996.2
38933.4297,2,2,11,13,39201.5
37695.2438,2,2,11,14,39067.1
36875.5215,2,2,11,15,38824.9
35105.0763,2,2,11,16,38283.2
36183.0064,2,2,11,17,37691.3
36851.6123,2,2,11,18,37264.4
36108.8555,2,2,11,19,36821.8
34139.3397,2,2,11,20,36137.0
33368.1122,2,2,11,21,35518.8
32981.7978,2,2,11,22,34962.5
30892.1082,2,2,11,23,34360.7
30653.8784,2,2,12,0,33570.8
30715.0336,2,2,12,1,32694.2
30896.8328,2,2,12,2,31949.6
30881.791,2,2,12,3,31484.2
31313.1322,2,2,12,4,31190.7
33301.36,2,2,12,5,31236.3
35138.6461,2,2,12,6,31843.0
36165.6696,2,2,12,7,32630.4
37141.1163,2,2,12,8,33548.4
38244.6633,2,2,12,9,34598.1
37721.6917,2,2,12,10,35575.2
38673.7499,2,2,12,11,36626.7
39090.0358,2,2,12,12,37453.7
38899.6425,2,2,12,13,37990.9
37542.788,2,2,12,14,38187.7
37457.0595,2,2,12,15,38232.8
36788.3065,2,2,12,16,38024.8
37997.8,2,2,12,17,38064.2
38692.3235,2,2,12,18,38066.9
37507.8509,2,2,12,19,37840.8
35474.7544,2,2,12,20,37351.6
34664.9702,2,2,12,21,36940.4
34465.0927,2,2,12,22,36513.0
31117.7409,2,2,12,23,35702.9
31193.9909,2,2,13,0,34731.0
31063.3042,2,2,13,1,33641.1
31156.2441,2,2,13,2,32733.7
31431.4447,2,2,13,3,32156.1
32171.753,2,2,13,4,31799.9
34407.0014,2,2,13,5,31791.6
37958.9032,2,2,13,6,32768.9
41787.213,2,2,13,7,34282.3
42802.6534,2,2,13,8,35959.3
42686.0845,2,2,13,9,37606.4
43782.6261,2,2,13,10,39370.9
43582.1759,2,2,13,11,41001.0
43201.1877,2,2,13,12,42257.3
42733.4711,2,2,13,13,42939.3
42827.3171,2,2,13,14,43087.9
41342.0225,2,2,13,15,42879.3
39974.2006,2,2,13,16,42491.9
39382.8026,2,2,13,17,41863.3
38473.0261,2,2,13,18,41133.4
36491.5426,2,2,13,19,40174.9
34269.0585,2,2,13,20,38965.7
34381.9527,2,2,13,21,37759.2
34279.2471,2,2,13,22,36750.3
31247.9894,2,2,13,23,35503.7
31334.0733,2,2,14,0,34353.8
31173.7487,2,2,14,1,33311.1
31543.1522,2,2,14,2,32604.2
31751.895,2,2,14,3,32244.6
32538.0381,2,2,14,4,31981.2
34830.4391,2,2,14,5,32059.9
37786.8492,2,2,14,6,32994.0
42340.4317,2,2,14,7,34566.4
42440.5948,2,2,14,8,36175.9
42479.2326,2,2,14,9,37738.2
43488.3846,2,2,14,10,39414.9
42954.2196,2,2,14,11,40902.9
42822.0652,2,2,14,12,42044.5
42690.4303,2,2,14,13,42745.1
41745.9095,2,2,14,14,42660.1
40410.1825,2,2,14,15,42370.1
39978.5329,2,2,14,16,42012.8
38789.6731,2,2,14,17,41341.6
39396.3061,2,2,14,18,40833.3
37088.8134,2,2,14,19,40014.3
35006.3101,2,2,14,20,38916.5
33920.4484,2,2,14,21,37798.6
33636.8296,2,2,14,22,36831.0
31175.0192,2,2,14,23,35573.3
31076.8432,2,2,15,0,34471.5
31304.4711,2,2,15,1,33315.5
31136.8926,2,2,15,2,32465.3
31642.6972,2,2,15,3,31984.7
32373.3065,2,2,15,4,31763.7
34630.8746,2,2,15,5,31905.7
37670.9723,2,2,15,6,32833.7
42659.7023,2,2,15,7,34488.4
43279.704,2,2,15,8,36199.2
44179.6405,2,2,15,9,38062.4
44540.8442,2,2,15,10,39905.0
43523.987,2,2,15,11,41498.0
42545.6469,2,2,15,12,42628.6
43023.9352,2,2,15,13,43393.4
42593.6509,2,2,15,14,43383.9
41516.2486,2,2,15,15,43132.0
40474.5867,2,2,15,16,42602.7
41179.8506,2,2,15,17,42122.6
39775.9739,2,2,15,18,41587.1
37796.6896,2,2,15,19,40908.7
35805.3046,2,2,15,20,39877.5
35222.3175,2,2,15,21,38824.4
34361.964,2,2,15,22,37802.4
31714.8766,2,2,15,23,36551.0
31804.8075,2,2,16,0,35211.7
31961.2387,2,2,16,1,34095.3
32082.1079,2,2,16,2,33278.9
32240.5443,2,2,16,3,32769.7
32658.0337,2,2,16,4,32403.4
35077.3647,2,2,16,5,32505.6
38428.4396,2,2,16,6,33464.6
42813.832,2,2,16,7,35037.4
43477.7274,2,2,16,8,36682.6
44209.0837,2,2,16,9,38415.0
44545.9231,2,2,16,10,40172.9
43282.7737,2,2,16,11,41690.7
43290.7767,2,2,16,12,42864.1
42912.6759,2,2,16,13,43504.7
43360.9332,2,2,16,14,43582.8
42744.3932,2,2,16,15,43478.1
42154.9842,2,2,16,16,43184.6
41130.4736,2,2,16,17,42696.7
40790.1234,2,2,16,18,42340.6
37718.2714,2,2,16,19,41544.6
36011.2913,2,2,16,20,40558.6
34863.094,2,2,16,21,39344.7
34975.1571,2,2,16,22,38234.8
31610.3984,2,2,16,23,36728.4
31614.5935,2,2,17,0,35369.0
31450.6313,2,2,17,1,34034.8
31602.3021,2,2,17,2,33161.1
31863.2212,2,2,17,3,32568.5
32357.6053,2,2,17,4,32210.6
34557.2146,2,2,17,5,32150.9
37255.3565,2,2,17,6,32957.3
40826.4911,2,2,17,7,34273.3
41380.8414,2,2,17,8,35691.9
42063.4338,2,2,17,9,37186.3
42827.6776,2,2,17,10,38752.7
40855.9121,2,2,17,11,39966.7
40496.803,2,2,17,12,40815.2
40520.3976,2,2,17,13,41281.7
40444.3899,2,2,17,14,41227.1
40063.0292,2,2,17,15,41038.8
38851.7826,2,2,17,16,40580.0
39474.3721,2,2,17,17,40101.0
38749.5817,2,2,17,18,39800.1
36385.0901,2,2,17,19,39212.7
34396.2304,2,2,17,20,38337.8
33887.8999,2,2,17,21,37401.1
34300.2475,2,2,17,22,36577.9
31735.7029,2,2,17,23,35561.3
31552.5377,2,2,18,0,34429.6
31579.3998,2,2,18,1,33405.3
31617.9883,2,2,18,2,32724.3
32034.1642,2,2,18,3,32386.8
32730.6407,2,2,18,4,32221.5
35331.0191,2,2,18,5,32368.8
38314.7308,2,2,18,6,33308.6
39269.5867,2,2,18,7,34411.1
39021.2365,2,2,18,8,35474.2
39733.7168,2,2,18,9,36633.6
41025.5705,2,2,18,10,37918.1
40170.4572,2,2,18,11,38980.9
40039.6521,2,2,18,12,39653.6
40392.5171,2,2,18,13,39950.4
39384.1702,2,2,18,14,39966.8
38614.9014,2,2,18,15,39908.7
37779.7683,2,2,18,16,39629.6
37733.6001,2,2,18,17,39159.3
38321.3405,2,2,18,18,38895.1
37065.5327,2,2,18,19,38470.3
35115.6038,2,2,18,20,37716.4
33688.1948,2,2,18,21,36902.7
33347.0692,2,2,18,22,36150.2
31761.7801,2,2,18,23,35290.4
31037.5563,2,2,19,0,34333.9
31190.0967,2,2,19,1,33315.1
31326.0854,2,2,19,2,32495.2
31576.6465,2,2,19,3,31989.6
32101.0022,2,2,19,4,31762.9
34257.7091,2,2,19,5,31893.0
36114.8084,2,2,19,6,32514.8
36926.0979,2,2,19,7,33356.1
36809.8682,2,2,19,8,34158.9
37977.2784,2,2,19,9,35109.1
39046.6063,2,2,19,10,36176.2
39332.7636,2,2,19,11,37209.3
39547.0011,2,2,19,12,37964.9
39938.7717,2,2,19,13,38511.2
39581.809,2,2,19,14,38890.6
39258.9355,2,2,19,15,39240.5
38566.5418,2,2,19,16,39324.6
39253.1116,2,2,19,17,39354.1
40644.043,2,2,19,18,39541.5
39371.2538,2,2,19,19,39516.4
35974.932,2,2,19,20,38950.1
35498.3747,2,2,19,21,38366.7
34772.2459,2,2,19,22,37725.8
32073.9471,2,2,19,23,36798.3
32359.4438,2,2,20,0,35813.5
32209.5129,2,2,20,1,34608.5
32116.6161,2,2,20,2,33572.2
32501.2494,2,2,20,3,33075.9
33215.2746,2,2,20,4,32749.8
36047.1174,2,2,20,5,32931.9
39684.998,2,2,20,6,34019.2
44799.3369,2,2,20,7,35796.3
45426.6614,2,2,20,8,37684.5
45729.6929,2,2,20,9,39629.2
45790.7915,2,2,20,10,41527.7
45026.0905,2,2,20,11,43215.0
44234.3652,2,2,20,12,44384.6
44925.5219,2,2,20,13,45133.2
44150.776,2,2,20,14,45040.6
42084.0898,2,2,20,15,44563.0
41586.0702,2,2,20,16,43971.1
41286.6172,2,2,20,17,43327.6
40978.1964,2,2,20,18,42749.4
38024.5372,2,2,20,19,41862.3
36389.0789,2,2,20,20,40642.8
34916.1797,2,2,20,21,39323.5
34497.2287,2,2,20,22,38239.7
31705.1552,2,2,20,23,36828.1
31487.3111,2,2,21,0,35428.2
31464.2668,2,2,21,1,34069.1
31701.2438,2,2,21,2,33165.8
31936.6917,2,2,21,3,32529.7
32436.7642,2,2,21,4,32175.5
34799.5065,2,2,21,5,32218.7
37887.3638,2,2,21,6,33101.9
42387.2265,2,2,21,7,34659.0
43754.6056,2,2,21,8,36414.8
43862.6599,2,2,21,9,38152.1
44574.4882,2,2,21,10,39957.5
43851.7951,2,2,21,11,41588.2
42231.5325,2,2,21,12,42650.0
43560.5416,2,2,21,13,43460.4
43503.0516,2,2,21,14,43619.8
41769.2335,2,2,21,15,43336.2
41541.267,2,2,21,16,43004.6
41033.1866,2,2,21,17,42498.7
39341.538,2,2,21,18,41854.3
37819.6798,2,2,21,19,41224.1
35007.5171,2,2,21,20,40002.2
34244.3651,2,2,21,21,38679.5
33762.0479,2,2,21,22,37535.7
30839.6525,2,2,21,23,36006.9
30981.2035,2,2,22,0,34570.9
31338.1115,2,2,22,1,33427.5
31351.288,2,2,22,2,32503.5
31856.3111,2,2,22,3,32053.3
32475.76,2,2,22,4,31800.6
34511.8584,2,2,22,5,31907.7
37620.0739,2,2,22,6,32876.4
42847.5938,2,2,22,7,34571.6
43572.9965,2,2,22,8,36319.4
44300.2247,2,2,22,9,38169.3
44462.615,2,2,22,10,39970.2
43098.7488,2,2,22,11,41487.7
43389.9333,2,2,22,12,42756.0
44155.2451,2,2,22,13,43689.6
43602.135,2,2,22,14,43797.4
43453.4987,2,2,22,15,43780.3
41946.4468,2,2,22,16,43444.1
41274.2675,2,2,22,17,42988.6
40546.4579,2,2,22,18,42624.0
38977.2057,2,2,22,19,41993.6
35652.9946,2,2,22,20,40779.0
34897.3711,2,2,22,21,39535.5
34023.8989,2,2,22,22,38188.4
30533.6351,2,2,22,23,36558.0
30740.2881,2,2,23,0,35053.1
31028.5844,2,2,23,1,33693.4
31134.7942,2,2,23,2,32573.1
31181.182,2,2,23,3,31934.3
32143.0361,2,2,23,4,31540.8
34592.2844,2,2,23,5,31622.0
37734.599,2,2,23,6,32650.7
42179.5177,2,2,23,7,34284.9
43088.5184,2,2,23,8,36007.7
43511.2188,2,2,23,9,37775.8
43838.3869,2,2,23,10,39583.9
43382.1867,2,2,23,11,41189.5
43756.0058,2,2,23,12,42498.6
42861.06,2,2,23,13,43231.0
42999.1215,2,2,23,14,43348.1
41608.3782,2,2,23,15,43136.6
40574.8405,2,2,23,16,42717.1
40194.1416,2,2,23,17,42196.5
39891.7761,2,2,23,18,41697.9
37680.387,2,2,23,19,40830.0
34786.9713,2,2,23,20,39676.5
34361.8256,2,2,23,21,38442.6
33713.123,2,2,23,22,37314.7
31431.3432,2,2,23,23,36008.5
31525.9912,2,2,24,0,34770.2
31494.1898,2,2,24,1,33570.5
31576.0885,2,2,24,2,32698.5
31740.078,2,2,24,3,32263.2
32665.0073,2,2,24,4,32020.8
35156.2404,2,2,24,5,32227.0
37885.469,2,2,24,6,33149.0
41867.264,2,2,24,7,34626.3
43288.5418,2,2,24,8,36311.2
43811.834,2,2,24,9,38059.2
43773.6296,2,2,24,10,39778.3
42512.1831,2,2,24,11,41185.0
42795.4845,2,2,24,12,42276.3
42533.6143,2,2,24,13,42940.4
42950.5626,2,2,24,14,43095.1
42116.7602,2,2,24,15,42927.7
41323.1562,2,2,24,16,42572.2
40924.7646,2,2,24,17,42165.2
40595.9655,2,2,24,18,41891.5
38133.4172,2,2,24,19,41225.5
35944.8548,2,2,24,20,40284.2
34569.1494,2,2,24,21,39086.9
35033.5193,2,2,24,22,38075.0
31280.47,2,2,24,23,36640.3
31219.1175,2,2,25,0,35253.8
30971.8817,2,2,25,1,33878.9
31087.6256,2,2,25,2,32872.4
31246.5255,2,2,25,3,32201.2
32058.7033,2,2,25,4,31842.5
34646.6008,2,2,25,5,31787.3
37517.0879,2,2,25,6,32678.2
38795.7936,2,2,25,7,33760.6
37877.3734,2,2,25,8,34747.1
39373.1653,2,2,25,9,35930.7
39624.0656,2,2,25,10,37127.5
38844.5074,2,2,25,11,38096.9
39272.9605,2,2,25,12,38757.9
39498.1043,2,2,25,13,39040.9
39543.5308,2,2,25,14,39147.7
37355.1474,2,2,25,15,39073.1
36422.7673,2,2,25,16,38651.6
37308.9329,2,2,25,17,38320.9
37307.0547,2,2,25,18,38101.2
36704.4843,2,2,25,19,37734.3
34873.1163,2,2,25,20,37073.6
33959.676,2,2,25,21,36275.9
33212.6565,2,2,25,22,35684.1
30702.926,2,2,25,23,34867.0
30372.2603,2,2,26,0,33876.0
30366.7115,2,2,26,1,32884.5
30543.0042,2,2,26,2,32004.3
30770.74,2,2,26,3,31418.3
31369.0916,2,2,26,4,31048.2
33053.5436,2,2,26,5,31025.5
34985.6493,2,2,26,6,31637.3
36390.8594,2,2,26,7,32497.1
36538.6718,2,2,26,8,33378.8
37138.3143,2,2,26,9,34321.0
37456.0378,2,2,26,10,35276.0
38035.4731,2,2,26,11,36228.4
38060.4264,2,2,26,12,36943.6
39108.7712,2,2,26,13,37532.7
38304.3484,2,2,26,14,37806.0
37797.9796,2,2,26,15,37985.9
36779.8447,2,2,26,16,37934.7
37449.618,2,2,26,17,37933.8
39438.037,2,2,26,18,38134.1
38458.2066,2,2,26,19,38191.0
35248.1654,2,2,26,20,37639.5
34840.6098,2,2,26,21,37144.6
34410.2861,2,2,26,22,36660.7
31054.2511,2,2,26,23,35842.7
31310.699,2,2,27,0,34965.8
31004.9107,2,2,27,1,33761.0
31127.1852,2,2,27,2,32713.7
31613.3305,2,2,27,3,32194.5
31980.0812,2,2,27,4,31785.8
34710.6767,2,2,27,5,31828.7
37661.1993,2,2,27,6,32772.6
41697.6084,2,2,27,7,34256.4
41904.1564,2,2,27,8,35813.5
42905.8423,2,2,27,9,37496.1
42230.6831,2,2,27,10,39012.9
41231.3514,2,2,27,11,40334.5
41347.0411,2,2,27,12,41282.6
41460.2558,2,2,27,13,41825.3
41565.3197,2,2,27,14,41806.4
40286.5539,2,2,27,15,41575.3
39710.5854,2,2,27,16,41118.8
39258.4802,2,2,27,17,40694.2
37655.2526,2,2,27,18,40183.4
35823.6481,2,2,27,19,39394.3
34640.7126,2,2,27,20,38420.1
33955.9622,2,2,27,21,37333.0
33405.5608,2,2,27,22,36350.0
30611.0148,2,2,27,23,35050.1
30693.4466,2,2,28,0,33826.5
30895.3991,2,2,28,1,32860.8
30876.0034,2,2,28,2,32154.0
31090.4234,2,2,28,3,31646.8
31564.4299,2,2,28,4,31305.2
33505.5663,2,2,28,5,31319.5
36036.779,2,2,28,6,32094.6
40806.0172,2,2,28,7,33539.2
41499.695,2,2,28,8,35054.1
41611.9359,2,2,28,9,36587.8
41156.4296,2,2,28,10,38025.8
39846.7587,2,2,28,11,39209.0
39571.5432,2,2,28,12,40075.6
40386.5629,2,2,28,13,40697.0
40507.8258,2,2,28,14,40654.4
39029.3807,2,2,28,15,40301.5
38860.7438,2,2,28,16,39908.5
39687.7175,2,2,28,17,39698.6
38549.2523,2,2,28,18,39513.3
35919.9242,2,2,28,19,38991.6
34714.374,2,2,28,20,38181.3
33863.2342,2,2,28,21,37232.1
33163.9529,2,2,28,22,36394.2
31021.6802,2,2,28,23,35274.3
31209.1023,3,3,1,0,34063.1
30334.7708,3,3,1,1,32889.6
30558.3055,3,3,1,2,32123.6
30789.1289,3,3,1,3,31562.9
31420.6076,3,3,1,4,31213.9
33393.732,3,3,1,5,31246.8
35717.2382,3,3,1,6,31917.6
37065.9938,3,3,1,7,32754.3
37832.7062,3,3,1,8,33825.4
39724.688,3,3,1,9,35134.9
40199.5558,3,3,1,10,36479.2
38954.0518,3,3,1,11,37555.4
38815.4542,3,3,1,12,38330.0
38995.405,3,3,1,13,38798.3
38651.6473,3,3,1,14,39024.8
35859.6894,3,3,1,15,38742.9
36072.691,3,3,1,16,38221.2
35759.8371,3,3,1,17,37587.0
35738.5065,3,3,1,18,37127.6
35017.6343,3,3,1,19,36585.1
33818.2427,3,3,1,20,35845.5
32696.168,3,3,1,21,34994.7
33176.1661,3,3,1,22,34611.3
31042.8114,3,3,1,23,33892.8
30916.3361,3,3,2,0,33200.8
30610.9115,3,3,2,1,32468.3
30972.3682,3,3,2,2,31890.4
31336.3088,3,3,2,3,31535.9
31878.3001,3,3,2,4,31419.0
33709.4029,3,3,2,5,31495.2
36041.6476,3,3,2,6,32209.3
39272.03,3,3,2,7,33403.0
39748.1694,3,3,2,8,34708.3
39843.192,3,3,2,9,35975.6
40540.8066,3,3,2,10,37290.5
39028.7616,3,3,2,11,38312.0
38824.6916,3,3,2,12,39042.8
38704.0211,3,3,2,13,39423.1
38635.5449,3,3,2,14,39332.2
37807.7044,3,3,2,15,39055.0
37878.1434,3,3,2,16,38774.2
37771.3568,3,3,2,17,38378.6
36501.1095,3,3,2,18,38017.5
35063.9018,3,3,2,19,37480.3
33596.4646,3,3,2,20,36750.6
33330.3517,3,3,2,21,35992.7
33139.1102,3,3,2,22,35325.8
30896.7216,3,3,2,23,34328.4
30881.2594,3,3,3,0,33344.1
31180.6255,3,3,3,1,32584.1
31706.933,3,3,3,2,32104.5
31913.9196,3,3,3,3,31864.1
32520.1488,3,3,3,4,31748.4
34204.6605,3,3,3,5,31900.6
36633.6199,3,3,3,6,32720.2
39897.5346,3,3,3,7,34008.2
41724.3533,3,3,3,8,35514.5
42079.8757,3,3,3,9,36996.3
41132.5306,3,3,3,10,38313.2
40476.8365,3,3,3,11,39449.9
40581.6539,3,3,3,12,40360.9
41331.1425,3,3,3,13,41032.0
41433.668,3,3,3,14,41251.4
